occupants,refrigerator,cooking_range,plug_loads
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.037860833,0.434472614
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.038116074,0.406673571
1,0.76,0.021780614,0.39435013
1,0.74,0.021780614,0.382026688
1,0.72,0.038116074,0.39435013
1,0.72,0.059896688,0.406673571
1,0.76,0.136128836,0.455967338
0.88,0.8,0.228696445,0.517584545
0.41,0.82,0.250477059,0.529907987
0.24,0.82,0.261367366,0.529907987
0.24,0.8,0.228696445,0.529907987
0.24,0.8,0.272257672,0.542231429
0.24,0.84,0.310373747,0.55455487
0.24,0.84,0.250477059,0.55455487
0.24,0.84,0.310373747,0.542231429
0.24,0.82,0.239586752,0.566878312
0.29,0.88,0.500954117,0.591525195
0.55,0.96,0.816773017,0.640818961
0.9,1,0.637082954,0.653142403
0.9,0.96,0.326709207,0.616172078
0.9,0.94,0.190580371,0.579201753
1,0.92,0.136128836,0.55455487
1,0.88,0.087122455,0.492937662
1,0.82,0.059896688,0.443643896
1,0.8,0.038116074,0.431320455
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
0.9,1,0.632816773,0.657915672
0.9,0.96,0.324521422,0.620675162
0.9,0.94,0.189304163,0.583434653
1,0.92,0.135217259,0.558607646
1,0.88,0.086539046,0.49654013
1,0.82,0.059495594,0.446886117
1,0.8,0.037860833,0.434472614
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
0.9,1,0.632816773,0.657915672
0.9,0.96,0.324521422,0.620675162
0.9,0.94,0.189304163,0.583434653
1,0.92,0.135217259,0.558607646
1,0.88,0.086539046,0.49654013
1,0.82,0.059495594,0.446886117
1,0.8,0.037860833,0.434472614
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
0.9,1,0.632816773,0.657915672
0.9,0.96,0.324521422,0.620675162
0.9,0.94,0.189304163,0.583434653
1,0.92,0.135217259,0.558607646
1,0.88,0.086539046,0.49654013
1,0.82,0.059495594,0.446886117
1,0.8,0.037860833,0.434472614
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
0.9,1,0.632816773,0.657915672
0.9,0.96,0.324521422,0.620675162
0.9,0.94,0.189304163,0.583434653
1,0.92,0.135217259,0.558607646
1,0.88,0.086539046,0.49654013
1,0.82,0.059495594,0.446886117
1,0.8,0.037860833,0.434472614
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
0.9,1,0.632816773,0.657915672
0.9,0.96,0.324521422,0.620675162
0.9,0.94,0.189304163,0.583434653
1,0.92,0.135217259,0.558607646
1,0.88,0.086539046,0.49654013
1,0.82,0.059495594,0.446886117
1,0.8,0.037860833,0.434472614
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
0.9,1,0.632816773,0.657915672
0.9,0.96,0.324521422,0.620675162
0.9,0.94,0.189304163,0.583434653
1,0.92,0.135217259,0.558607646
1,0.88,0.086539046,0.49654013
1,0.82,0.059495594,0.446886117
1,0.8,0.037860833,0.434472614
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
0.9,1,0.632816773,0.657915672
0.9,0.96,0.324521422,0.620675162
0.9,0.94,0.189304163,0.583434653
1,0.92,0.135217259,0.558607646
1,0.88,0.086539046,0.49654013
1,0.82,0.059495594,0.446886117
1,0.8,0.037860833,0.434472614
1,0.78,0.037860833,0.409645607
1,0.76,0.021634761,0.397232104
1,0.74,0.021634761,0.384818601
1,0.72,0.037860833,0.397232104
1,0.72,0.059495594,0.409645607
1,0.76,0.135217259,0.45929962
0.88,0.8,0.227164995,0.521367136
0.41,0.82,0.248799757,0.53378064
0.24,0.82,0.259617138,0.53378064
0.24,0.8,0.227164995,0.53378064
0.24,0.8,0.270434518,0.546194143
0.24,0.84,0.308295351,0.558607646
0.24,0.84,0.248799757,0.558607646
0.24,0.84,0.308295351,0.546194143
0.24,0.82,0.237982376,0.571021149
0.29,0.88,0.497599514,0.595848156
0.55,0.96,0.811303555,0.645502169
